,budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,movie_id,cast,profitable,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,War,History,Music,Documentary,TV Movie,Foreign
3165,6.954242557694265,"Drama, Action, Crime",http://www.newline.com/properties/setitoff.html,9400,"single parent, bank robber, last chance, los angeles",en,Set It Off,"Four black women, all of whom have suffered for lack of money and at the hands of the majority, undertake to rob banks. While initially successful, a policeman who was involved in shooting one of the women's brothers is on their trail. As the women add to the loot, their tastes and interests begin to change and their suspicions of each other increase on the way to a climactic robbery.",0.8875044366132083,New Line Cinema,United States of America,1996-11-06,7.618998182569735,2.0755469613925306,English,Released,It's about crime. It's about payback. It's about survival.,Set It Off,6.9,1.8260748027008264,9400,"Jada Pinkett Smith, Queen Latifah, Vivica A. Fox, Kimberly Elise, Blair Underwood, John C. McGinley, Ella Joyce, Charles Robinson, Dr. Dre, WC, F. Gary Gray, Mark Thompson, Geoff Callan, Natalie Desselle, Thomas Jefferson Byrd, Chaz Lamar Shepherd, Samuel Monroe Jr.",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3195,6.954242557694265,Drama,http://www.princesskaiulanimovie.com/,39806,"biography, historical figure, princess, drama, based on true story",en,Princess Kaiulani,"Lush scenery and gorgeous photography highlight this bio of Princess Kaiulani (Q'Orianka Kilcher), a 19th-century Hawaiian princess raised in England but determined to maintain her people's independence from aggressive American businessmen. After being sent to England as a child by her Scottish father, Kaiulani returns to Hawaii and becomes a political activist who fights to retain her throne, even though she must leave her English paramour.",0.2349753794181689,"Island Film Group, Trailblazer Films, Screen East",United States of America,2010-05-14,5.887335930399167,2.1172712956557644,English,Released,Her heart was torn between love and the future of Hawaii...,Princess Kaiulani,4.8,1.1760912590556813,39806,"Q'orianka Kilcher, Barry Pepper, Will Patton, Jimmy Yuill, Shaun Evans",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3198,6.954242557694265,"Comedy, Romance",http://www.undiscoveredfilm.com/,17926,"independent film, aspiring singer, singer, los angeles",en,Undiscovered,A group of aspiring entertainers try to establish careers for themselves in the city of Los Angeles.,0.4785083452969154,"Lakeshore Entertainment, Intermedia Films, Cinerenta Medienbeteiligungs KG",United States of America,2005-08-26,6.0196010166434935,1.9912260756924949,English,Released,They Know Each Other By Heart.,Undiscovered,4.5,1.1139433523068367,17926,"Kip Pardue, Carrie Fisher, Shannyn Sossamon, Pell James, Steven Strait, Stephen Moyer, Ashlee Simpson, Fisher Stevens, Perrey Reeves, Peter Weller, Melissa Lawner, Cameron Thor, Brian Swibel, Ewan Chung, Mann Alfonso",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3201,6.954242557694265,"Drama, Romance",http://www.veronikadecidestodiethemovie.com/,25968,"new york, sex, asylum, controversial, independent film, psychiatrist, treatment, woman director, mental",en,Veronika Decides to Die,"After a frantic suicide attempt, Veronika awakens inside a mysterious mental asylum. Under the supervision of an unorthodox psychiatrist who specializes in controversial treatment, Veronika learns that she has only weeks to live.",0.7633547563530574,"Velvet Steamroller Entertainment, Dash Films, Future Films, Muse Productions, PalmStar Media",United States of America,2009-05-16,0.0,2.0170333392987803,English,Released,"For Veronika, confronting death... is discovering life.",Veronika Decides to Die,5.8,1.8808135922807914,25968,"Sarah Michelle Gellar, David Thewlis, Jonathan Tucker, Erika Christensen, Melissa Leo, Erica Gimpel, Waleed Zuaiter, Victor Slezak, Adrian Martinez, Florencia Lozano, Barbara Sukowa, Matthew Cowles, Rena Owen, Holter Graham, Stuart Rudin, Ward Horton, Meg Gibson, John Farrer, Rafael Sardina, Jill Marie Lawrence, Lisette Bross, Gregory Marcel, Nicolette Hart, Victor Steinbach, Jeff Applegate, Jessica Kaye, Tatiana Maher, Al Roffe, David Skeist, Amanda LaPergola, Tania Santiago, Michael Harkins, Christy Bella Joiner",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3218,6.929418976807758,"Romance, Comedy",http://www.duffmovie.com/,272693,"high school, teenager, popularity, high school student, teen comedy, duringcreditsstinger, girl next door, based on young adult novel",en,The DUFF,"Bianca's universe turns upside down when she learns that her high school refers to her as a ‘DUFF' (Designated Ugly Fat Friend). Hoping to erase that label, she enlists the help of a charming jock and her favorite teacher. Together they'll face the school's mean girl and remind everyone that we are all someone's DUFF… and that's totally fine.",1.6158142739747552,"Wonderland Sound and Vision, CBS Films, Vast Entertainment",United States of America,2015-02-20,7.638775048474591,2.0043213737826426,English,Released,"You either know one, you have one, or you are one.",The DUFF,6.8,3.1215598441875008,272693,"Mae Whitman, Robbie Amell, Bella Thorne, Bianca A. Santos, Skyler Samuels, Romany Malco, Nick Eversman, Chris Wylde, Ken Jeong, Allison Janney, Rebecca Weil, Seth Meriwether, Erick Chavarria, Brian Dewar McNamara, Benjamin Davis, Lai-Ling Bernstein",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3222,6.929418976807758,"Drama, Romance",http://www.brightstar-movie.com/,29963,"poet, independent film, duringcreditsstinger, woman director",en,Bright Star,"In 1818, high-spirited young Fanny Brawne finds herself increasingly intrigued by the handsome but aloof poet John Keats, who lives next door to her family friends the Dilkes. After reading a book of his poetry, she finds herself even more drawn to the taciturn Keats. Although he agrees to teach her about poetry, Keats cannot act on his reciprocated feelings for Fanny, since as a struggling poet he has no money to support a wife.",1.0098787327721859,"BBC Films, Pathé Renn Productions, UK Film Council, Screen Australia, Australian Film Finance Corporation (AFFC), Hopscotch Productions, Jan Chapman Pictures","United Kingdom, France, Australia",2009-11-05,6.647388447668137,2.0791812460476247,"Français, English",Released,First love burns brightest.,Bright Star,6.8,2.03342375548695,29963,"Abbie Cornish, Ben Whishaw, Paul Schneider, Kerry Fox, Edie Martin, Thomas Brodie-Sangster, Claudie Blakley, Gerard Monaco, Antonia Campbell-Hughes, Samuel Roukin, Amanda Hale, Lucinda Raikes, Samuel Barnett, Jonathan Aris, Olly Alexander, Roger Ashton-Griffiths, Eileen Davies, Sebastian Armesto, Adrian Schiller",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3223,7.07918128223883,"Drama, Romance",http://www.mynameiskhanthefilm.com/,26022,bollywood,en,My Name Is Khan,"Rizwan Khan, a Muslim from the Borivali section of Mumbai, has Asperger's syndrome. He marries a Hindu single mother, Mandira, in San Francisco. After 9/11, Rizwan is detained by authorities at LAX who treat him as a terrorist because of his condition and his race.",1.1964493922281692,"Fox Searchlight Pictures, Red Chillies Entertainment, Foxstar","India, United States of America",2010-02-12,7.626805839638299,2.164352855784437,"English, हिन्दी, اردو",Released,I am Muslim and i am not a terrorist,My Name Is Khan,7.7,2.367355921026019,26022,"Shah Rukh Khan, Kajol, Jimmy Shergill, Zarina Wahab, Tanay Chheda, Sheetal Menon, Arif Zakaria, Arjun Mathur, Christopher B. Duncan, Nicolas Pajon, Rod Britt, Michael William Arnold, Katie A. Keane",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3234,6.929418976807758,"Crime, Drama, Thriller",http://nightcrawlerfilm.com/,242582,"journalism, underground, tv station, sociopath, home invasion, car chase, tv news, employer employee relationship, ethics, stringer",en,Nightcrawler,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",1.954703282988353,"Bold Films, Sierra / Affinity",United States of America,2014-10-23,7.587679744071172,2.0718820073061255,English,Released,The city shines brightest at night,Nightcrawler,7.6,3.530967681571915,242582,"Jake Gyllenhaal, Rene Russo, Riz Ahmed, Bill Paxton, Kevin Rahm, Michael Hyatt, Ann Cusack, Kathleen York, Carolyn Gilroy, Price Carson, Michael Papajohn, Kent Shocknek, Marco Rodríguez, James Huang, Sharon Tay, Rick Garcia, Bill Seward, Rick Chambers, Jonny Coyne, Kevin Dunigan, Eric Lange, Kiff VandenHeuvel, Christina De Leon, Myra Turley, Jamie McShane, Dale Shane, Holly Hannula, Nick Chacon, Dig Wayne",1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,6.903090041278751,"Comedy, Drama",http://www.foxsearchlight.com/littlemisssunshine/,773,"california, brother sister relationship, wife husband relationship, family's daily life, oscar award, highway, professor for literature, beauty contest, beauty queen contest, road trip, family relationships, family holiday, road movie, woman director, beauty pageant",en,Little Miss Sunshine,"A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.",1.1984695026987402,"Fox Searchlight Pictures, Bona Fide Productions, Big Beach Films",United States of America,2006-07-26,8.002266227464998,2.012837224705172,English,Released,A family on the verge of a breakdown,Little Miss Sunshine,7.5,3.2271150825891253,773,"Greg Kinnear, Toni Collette, Steve Carell, Paul Dano, Abigail Breslin, Alan Arkin, Bryan Cranston, Beth Grant, Wallace Langham, Matt Winston, Julio Oscar Mechoso, Marc Turtletaub, Jill Talley, Brenda Canela, Chuck Loring, Justin Shilton, Gordon Thomson, Steven Christopher Parker, John Walcutt, Paula Newsome, Dean Norris, Lauren Shiohama, Mary Lynn Rajskub, Jerry Giles, Geoff Meed, Joan Scheckel, Mel Rodriguez",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3245,6.903090041278751,"Comedy, Drama",http://www.50-50themovie.com/,40807,"painter, father son relationship, therapist, cancer, psychologist, best friend, doctor, patient, vomiting, driver's license, chemotherapy, therapist patient relationship",en,50/50,"Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis, and his subsequent struggle to beat the disease.",1.536215264877098,"Summit Entertainment, Mandate Pictures",United States of America,2011-09-30,7.593150705586234,2.0043213737826426,English,Released,It takes a pair to beat the odds.,50/50,7.0,3.1010593549081156,40807,"Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick, Bryce Dallas Howard, Anjelica Huston, Serge Houde, Andrew Airlie, Sugar Lyn Beard, Matt Frewer, Philip Baker Hall, Donna Yamamoto, Yee Jee Tso, Sarah Smyth, Peter Kelamis, Jessica Parker Kennedy, Daniel Bacon, P. Lynn Johnson, Laura Bertram, Matty Finochio, Marie Avgeropoulos, Luisa D'Oliveira, Veena Sood, Andrea Brooks, Beatrice King, Chilton Crane, Lauren Miller, Jason Vaisvila, Brent Sheppard, Stephanie Belding, Ryan W. Smith, William 'Big Sleeps' Stewart, Amitai Marmorstein, Will Reiser, Christopher De-Schuster, Stephen Colbert, Tom MacNeill, Cameron K. Smith, D.C. Douglas",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3249,0.0,Adventure,http://www.focusfeatures.com/kicks,385736,"blow job, cigarette smoking, illegal drugs, smoking weed, shoes",en,Kicks,"When his hard-earned kicks get snatched by a local hood, fifteen-year old Brandon and his two best friends go on an ill-advised mission across the Bay Area to retrieve the stolen sneakers.",0.6501056798949452,"Bystorm Films, Animal Kingdom, Bow and Arrow Entertainment",United States of America,2016-09-09,0.0,1.9084850188786497,English,Released,They aren't just shoes,Kicks,7.5,1.2787536009528289,385736,"Mahershala Ali, Kofi Siriboe, Christopher Meyer, Natalie Stephany Aguilar, Christopher Jordan Wallace, Jahking Guillory, Molly Shaiken, Donté Clark, Dyendis Davis-Jones, Kyndall Ferguson, Tina Gilton",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251,6.8129134234573865,"Adventure, Action, Thriller",http://www.mgm.com/view/movie/1411/On-Her-Majesty%E2%80%99s-Secret-Service/,668,"london england, suicide, england, switzerland, secret identity, new identity, honeymoon, secret mission, secret organization, secret lab, villain, kilt, family history, title of nobility, snow storm, daughter, espionage, killer, british secret service, skiing, alps, aftercreditsstinger",en,On Her Majesty's Secret Service,"James Bond tracks archnemesis Ernst Blofeld to a mountaintop retreat where he's training an army of beautiful but lethal women. Along the way, Bond falls for Italian contessa Tracy Draco -- and marries her in order to get closer to Blofeld. Meanwhile, he locates Blofeld in the Alps and embarks on a classic ski chase.",1.4197850520790372,"United Artists, Eon Productions, Danjaq","United Kingdom, United States of America",1969-12-12,7.913678744601103,2.155336037465062,"English, Deutsch",Released,Far up! Far out! Far more! James Bond 007 is back!,On Her Majesty's Secret Service,6.5,2.6599162000698504,668,"George Lazenby, Diana Rigg, Telly Savalas, Gabriele Ferzetti, Ilse Steppat, Angela Scoular, Lois Maxwell, George Baker, Bernard Lee, Desmond Llewelyn, Catherine Schell, Bernard Horsfall, Virginia North, Geoffrey Cheshire, Julie Ege, Mona Chong, Joanna Lumley, Jenny Hanley, Sally Sheridan, Zaheera, Anouska Hempel, Ingrid Back, Helena Ronee",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,6.903090041278751,Drama,http://www.akeelahandthebee.com/splash.html,13751,"black people, spelling, spelling bee",en,Akeelah and the Bee,"Eleven year-old Akeelah Anderson's life is not easy: her father is dead, her mom ignores her, her brother runs with the local gangbangers. She's smart, but her environment threatens to strangle her aspirations. Responding to a threat by her school's principal, Akeelah participates in a spelling bee to avoid detention for her many absences. Much to her surprise and embarrassment, she wins. Her principal asks her to seek coaching from an English professor named Dr. Larabee for the more prestigious regional bee. As the possibility of making it all the way to the Scripps National Spelling Bee looms, Akeelah could provide her community with someone to rally around and be proud of -- but only if she can overcome her insecurities and her distracting home life. She also must get past Dr. Larabee's demons, and a field of more experienced and privileged fellow spellers.",0.7732665158869901,"Lions Gate Films, 2929 Productions, Out of the Blue... Entertainment, Starbucks Entertainment, Cinema Gypsy Productions",United States of America,2006-04-28,7.277573140008292,2.0530784434834195,English,Released,Changing the world... one word at a time.,Akeelah and the Bee,6.7,1.9138138523837167,13751,"Keke Palmer, Laurence Fishburne, Angela Bassett, Curtis Armstrong, J.R. Villarreal, Sean Michael Afable, Sahara Garey, Lee Thompson Young, Julito McCullum, Erica Hubbard, Eddie Steeples, Dalia Phillips, Tzi Ma, Jeris Poindexter, Sara Niemietz, George Hornedo, Craig Wasson, Jeff Marlow, Lee Garlington, Katie Kerwin McCrimmon, Sid Ganis, Austin Herrera Davis, Janet Borrus, Wolfgang Bodison, Bonita Friedericy, Lauren Sánchez, Fay Hauser, Jack Ong, Neil Soni",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,6.903090041278751,Comedy,http://www.newintownmovie.com/,14536,"minnesota, small town, economy, plants, vegetarian, love, rural setting, labor, manufacturing, middle america, rube, ice fishing",en,New in Town,"Lucy Hill is an ambitious up-and-coming executive living in Miami. She loves her shoes, she loves her cars and she loves climbing the corporate ladder. When she is offered a temporary assignment – in the middle of nowhere – to restructure a manufacturing plant, she jumps at the opportunity, knowing that a big promotion is close at hand. What begins as a straight-forward assignment becomes a life-changing experience as Lucy discovers greater meaning in her life and, most unexpectedly, the man of her dreams.",1.1757370778101357,"Lionsgate, Edmonds Entertainment Group (EEG), Epidemic Pictures, The Safran Company, Gold Circle Films","Canada, United States of America",2009-01-30,7.462559974506826,1.9912260756924949,"English, Español",Released,She's an executive on the move. But her career is taking her a little farther than she expected.,New in Town,5.2,2.0,14536,"Renée Zellweger, Harry Connick Jr., J.K. Simmons, Siobhan Fallon, Mike O'Brien, Frances Conroy, Ferron Guerreiro, Barbara James Smith, James Durham, Robert Small, Wayne Nicklas, Hilary Carroll, Nancy Drake, Stewart J. Zully, Marilyn Boyle, Dan Augusta, Jimena Hoyos, Suzanne Coy",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3260,6.903090041278751,"Action, Thriller, Crime",http://www.sonypictures.com/movies/boondocksaints2/,22821,"boston, sheep, friendship, sequel, revenge, ireland",en,The Boondock Saints II: All Saints Day,"Skillfully framed by an unknown enemy for the murder of a priest, wanted vigilante MacManus brothers Murphy and Connor must come out of hiding on a sheep farm in Ireland to fight for justice in Boston.",1.1618773854045672,"Chris Brinker Productions, Stage 6 Films",United States of America,2009-11-24,7.026505563577911,2.0755469613925306,"English, Italiano, Español",Released,The Saints Are Calling,The Boondock Saints II: All Saints Day,5.9,2.4183012913197452,22821,"Sean Patrick Flanery, Norman Reedus, Billy Connolly, Clifton Collins Jr, Julie Benz, Peter Fonda, Paul Johansson, Judd Nelson, David Della Rocco, Bob Marley, Brian Mahoney, David Ferry, Gerard Parkes, Richard Fitzpatrick, Robert Mauriell, Daniel DeSanto, Robb Wells, Pedro Salvín, Dwayne McLean, Tom Barnett, Bob Rubin, Mairtin O'Carrigan, Sweeney MacArthur, Aaron Berg, Joris Jarsky, Zachary Bennett, Willem Dafoe, Erika Bruun-Andersen, Matthew Chaffee, Carlo Berardinucci, Joe Parro, Joseph Di Mambro, Philip Bucceri, Tony Munch, Matthew G. Taylor, Paul De La Rosa, Paulino Nunes, A. Frank Ruffo, Stefano DiMatteo, Marco Bianco, Paul Rapovski, Santino Buda, Jeremy Wright, Darryl Flatman, Darryl Pring, Rolando Alvarez Giacoman, Brad Davis, Ermes Blarasin, Flint Eagle, Brian Frank, Steve 'Shack' Shackleton, Brendan Wall, Shamus Fynes, Louis Di Bianco, Louis Di Bianco, George Nickolas K., Howard Hoover, Joey Amorosino, Mark Stables, Jerry Azzopardi, Brendan Carmody, Scott Savitz, Paul Joyce, John Herman, Kara Apostolica, Kimberly Tuscano",1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,6.903090041278751,Comedy,http://letsnotandsaywedid.com/,37735,"lie, high school, school, teen movie, rumor",en,Easy A,"After a little white lie about losing her virginity gets out, a clean cut high school girl sees her life paralleling Hester Prynne's in ""The Scarlet Letter,"" which she is currently studying in school - until she decides to use the rumor mill to advance her social and financial standing.",1.6664790327020487,"Screen Gems, Olive Bridge Entertainment",United States of America,2010-09-10,7.874784998994428,1.968482948553935,English,Released,The rumour-filled totally false account of how I ruined my flawless reputation.,Easy A,6.7,3.344588742578714,37735,"Emma Stone, Stanley Tucci, Amanda Bynes, Cam Gigandet, Lisa Kudrow, Malcolm McDowell, Penn Badgley, Patricia Clarkson, Dan Byrd, Thomas Haden Church, Aly Michalka, Juliette Goglia, Johanna Braddy, Stacey Travis, Jake Sandvig, Lalaine, Mahaley Manning, Jessica Jann, Danni Katz, Nikki Tyler-Flynn, Norma Michaels, Jameson Moss, Blake Hood, Bryce Clyde Jenkins, Neil Soni, Bonnie Burroughs, Eddie Applegate, Yolanda Snowball, Andrew Fleming, David Gore, D'Anthony Palms, Ryan Parker, Rawson Marshall Thurber, Chris De Lorenzo, Jillian Johnston, Nancy Karr, Clay Black, Bradley Charles Etheridge, Veerta Motiani, Michael Strauss, Lance Kerfuffle, Drew Koles, Max Crumm, Jeremiah Hu, Jason Kropik, Yoshua Sudarso, Seth Donavan, Ashley Hereid, Zack Kennedy, Bobby C. King, Kristin Quick, Johnny Ruddell, Alexandra Swarens, Micah Van Hove, Julianne Celeste",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3266,6.903090041278751,Comedy,http://disney.go.com/disneypictures/prom/index.html#home,51588,"single parent, waitress, fountain, friendship, high school, prom, music fan",en,Prom,"At “Prom,” every couple has a story and no two are exactly alike. As the big dance approaches for Nova Prescott, it’s a battle of wills as she finds herself drawn to the guy who gets in the way of her perfect prom. Fellow seniors Mei and Tyler harbor secrets, while others face all the insecurity and anticipation that surrounds one of high school’s most seminal events.",1.108465807905656,"Walt Disney Pictures, Rickshaw Productions",United States of America,2011-04-29,7.005609488232389,2.0211892990699383,English,Released,"There are hundreds of nights in high school, but there’s only one prom.",Prom,5.7,2.130333768495006,51588,"Aimee Teegarden, Thomas McDonell, Nicholas Braun, Faith Ford, Danielle Campbell, DeVaughn Nixon, Yin Chang, Jared Kusnitz, Nolan Sotillo, Cameron Monaghan, Kylie Bunbury, Janelle Ortiz, Jonathan Keltz, Raini Rodriguez, Christine Elise, Robbie Tucker, Dean Norris, Jere Burns, Carlease Burke, Chloe Little, Joe Adler, Kofi Siriboe",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3276,6.903090041278751,"Comedy, Drama",http://focusfeatures.com/its_kind_of_a_funny_story,43923,"suicide, depression, independent film, coming of age, teen movie, teenager, psychiatric ward, woman director, based on young adult novel",en,It's Kind of a Funny Story,A clinically depressed teenager gets a new start after he checks himself into an adult psychiatric ward.,1.1505429232040087,Focus Features,United States of America,2010-07-06,6.8123277334612995,2.0086001717619175,English,Released,Sometimes what's in your head isn't as crazy as you think.,It's Kind of a Funny Story,6.9,2.828015064223977,43923,"Keir Gilchrist, Emma Roberts, Zach Galifianakis, Viola Davis, Zoë Kravitz, Thomas Mann, Lauren Graham, Jim Gaffigan, Jeremy Davies, Aasif Mandvi, Bernard White, Matthew Maher, Adrian Martinez, Dana DeVestern, Karen Chilton, Rosalyn Coleman, Daniel London, Leo Allen, Morgan Murphy, Billy McFadden, Jared Goldstein, Alan Aisenberg, Lou Myers, MacIntyre Dixon, Molly Hager, Ato Blankson-Wood, Ben Folstein, Stewart Steinberg",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3281,0.0,"Animation, Family, Fantasy",http://www.thesecretofkells.com/,26963,"barbarian, underwater, trapped, sea monster, woman director",en,The Secret of Kells,"Adventure awaits 12 year old Brendan who must fight Vikings and a serpent god to find a crystal and complete the legendary Book of Kells. In order to finish Brother Aiden's book, Brendan must overcome his deepest fears on a secret quest that will take him beyond the abbey walls and into the enchanted forest where dangerous mythical creatures hide. Will Brendan succeed in his quest?",1.0652566931341227,"Gébéka Films, Cartoon Saloon","Belgium, France, Ireland",2009-02-09,0.0,1.8808135922807914,English,Released,Turn the darkness into light,The Secret of Kells,7.3,2.2600713879850747,26963,"Evan McGuire, Christen Mooney, Brendan Gleeson, Mick Lally, Liam Hourican, Paul Tylak, Michael McGrath, Paul Young",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3283,6.903090041278751,"Drama, Romance",http://www.downinthevalleyfilm.com/main.htm,7870,"indian territory, beach, stetson, san fernando valley, strange person",en,Down in the Valley,"On a trip to the beach, a teenage girl named Tobe meets a charismatic stranger named Harlan, who dresses like a cowboy and claims to be a former ranch hand. The pair feel an instant attraction and begin a relationship, but her father, a lawman, is suspicious of her lover.",0.9260116599795505,Class 5 Films,United States of America,2005-05-13,5.930884365862071,2.0530784434834195,"English, Italiano",Released,Sometimes it's hard to find your way.,Down in the Valley,5.9,1.806179973983887,7870,"Edward Norton, Evan Rachel Wood, David Morse, Rory Culkin, Bruce Dern, John Diehl, Geoffrey Lewis, Elizabeth Peña, Kat Dennings, Hunter Parrish, Aviva, Aaron Fors, Heather Ashleigh, Jennifer Echols, Cesar Flores",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3288,6.903090041278751,"Romance, Comedy, Drama, Horror",http://www.fidothemovie.com/,10288,"vororte, black humor, satire, dark comedy, gore, decapitation, spoof, zombie, canuxploitation",en,Fido,"Timmy Robinson's best friend in the whole wide world is a six-foot tall rotting zombie named Fido. But when Fido eats the next-door neighbor, Mom and Dad hit the roof, and Timmy has to go to the ends of the earth to keep Fido a part of the family. A boy-and-his-dog movie for grown ups, ""Fido"" will rip your heart out.",0.7954989218104076,"Lions Gate Films, Astral Media, Anagram Pictures Inc.",Canada,2006-09-07,5.62963891943643,1.9637878273455553,English,Released,Good dead are hard to find,Fido,6.6,2.1335389083702174,10288,"Billy Connolly, Carrie-Anne Moss, Dylan Baker, Kesun Loder, Henry Czerny, Tim Blake Nelson, Sonja Bennett, Alexia Fast, Aaron Brown, Brandon Olds, Jennifer Clement, Rob LaBelle, Tiffany Lyndall-Knight, Mary Black, Raymond E. Bailey",0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
3290,6.903090041278751,"Action, Comedy",http://www.wildtargetmovie.com/,44147,"london england, mother, robbery, detective, assassin, hitman, insomnia, apprentice, remake, revenge, murder, gangster, crime, art, surveillance",en,Wild Target,"Victor Maynard is a middle-aged, solitary assassin, who lives to please his formidable mother, despite his own peerless reputation for lethal efficiency. His professional routine is interrupted when he finds himself drawn to one of his intended victims, Rose. He spares her life, unexpectedly acquiring in the process a young apprentice, Tony. Believing Victor to be a private detective, his two new companions tag along, while he attempts to thwart the murderous attentions of his unhappy client",1.071585776350701,"Matador Pictures, Isle of Man Film, Magic Light Pictures, CinemaNX, Cinema Four, Regent Capital, Entertainment Film Distributors","France, United Kingdom",2010-06-17,6.5382021123301834,1.99563519459755,English,Released,They said 'Take her out'. He got the wrong idea.,Wild Target,6.4,2.3344537511509307,44147,"Bill Nighy, Emily Blunt, Rupert Grint, Rupert Everett, Eileen Atkins, Martin Freeman, Gregor Fisher, Geoff Bell, Rory Kinnear, Duncan Duff, Graham Seed, James O'Donnell, George Rainsford, Alexis Rodney",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3296,6.903090041278751,"Science Fiction, Animation",http://www.bandaivisual.co.jp/akira/,149,"saving the world, total destruction, megacity, street gang, underground, general, stadium, experiment, atomic bomb, mutation, dystopia, army, cyberpunk, anime, motorcycle gangs",ja,アキラ,"Childhood friends Tetsuo and Kaneda are pulled into the post-apocalyptic underworld of Neo-Tokyo and forced to fight for their very survival. Kaneda is a bike gang leader, and Tetsuo is a member of a tough motorcycle crew who becomes involved in a covert government project called Akira. But a bloody battle ensues when Kaneda sets out to save his friend.",1.605715405976562,"Bandai Visual Company, Toho Company, Mainichi Broadcasting System (MBS), Kodansha, Tokyo Movie Shinsha (TMS), TMS Entertainment, Akira Committee Company Ltd., Sumitomo Corporation",Japan,1988-07-16,5.742860189236899,2.0969100130080562,日本語,Released,Neo-Tokyo is about to E.X.P.L.O.D.E.,Akira,7.8,2.8887409606828927,149,"Mitsuo Iwata, Nozomu Sasaki, Mami Koyama, Tesshou Genda, Hiroshi Ohtake, Kōichi Kitamura, Yuriko Fuchizaki, Masaaki Ōkura, Takeshi Kusao, Kazuhiro Kamifuji, Tatsuhiko Nakamura, Fukue Itô",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3301,0.0,"Drama, Comedy, Romance",http://www.foxsearchlight.com/imaginemeandyou/,1544,"london england, flower shop, homosexuality, lesbian, lgbt",en,Imagine Me & You,"During her wedding ceremony, Rachel notices Luce in the audience and feels instantly drawn to her. The two women become close friends, and when Rachel learns that Luce is a lesbian, she realizes that despite her happy marriage to Heck, she is falling for Luce. As she questions her sexual orientation, Rachel must decide between her stable relationship with Heck and her exhilarating new romance with Luce.",1.0043365093265821,"BBC Films, Filmstiftung Nordrhein-Westfalen, X-Filme Creative Pool, Ealing Studios, Fragile Films, Focus Features, RTL, Cougar Films Ltd., Minotaur Film Partnership No. 3","Germany, United Kingdom, United States of America",2005-02-01,6.390198654012901,1.9731278535996986,English,Released,There goes the bride.,Imagine Me & You,7.0,2.250420002308894,1544,"Piper Perabo, Lena Headey, Matthew Goode, Celia Imrie, Darren Boyd, Sharon Horgan, Sue Johnston, Boo Jackson, Vinette Robinson, Eva Birthistle, Anthony Stewart Head, Angel Coulby, Ben Miles, Rick Warden, Ruth Sheen",1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
